nombre,tienda,precio,estrellas,reviews,descripcion,especificaciones,categoria,categoria_path,url,imagen,sku,score
PRIME B650-PLUS,ASUS,1033700.0,4.5,100.0,ASUS PRIME B650PLUS Motherboard AMD B650 Ryzen AM5 ATX con soporte para IA avanzada DDR5 PCIe 50 M2 Ethernet Realtek 25Gb DisplayPort HDMI SATA 6 Gbps USB 32 Gen 2 TypeC USB 32 Gen 1 TypeC frontal BIOS FlashBack soporte USB4 y Aura Sync,{},AMD,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-b650-plus/,https://dlcdnwebimgs.asus.com/gain/baad4e8f-02fa-4ab0-9939-125095a16c3a/w185,21057,3.814621212121212
PRIME B650M-A AX6 II,ASUS,1018081.0,4.5,100.0,Motherboard AMD B650 MicroATX preparada para PC avanzados con IA DDR5 soporte PCIe 50 M2 WiFi 6 DisplayPort HDMI SATA 6 Gbps puertos USB posteriores de 10 Gbps TipoA y TipoC USB frontal de 5 Gbps TipoC BIOS FlashBack Cancelación de ruido twoway AI Aura Sync,{},AMD,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-b650m-a-ax6-ii/,https://dlcdnwebimgs.asus.com/gain/3f10d0d2-bc08-4801-9fb5-386551d04ccf/w185,25409,3.814621212121212
PRIME B650M-A AX6 II-CSM,ASUS,1104430.0,4.5,100.0,Motherboard AMD B650 MicroATX Preparada para PC con IA avanzada soporte DDR5 PCIe 50 M2 WiFi 6 DisplayPort HDMI SATA 6 Gbps puertos USB traseros de 10 Gbps TypeA y TypeC USB frontal de 5 Gbps TypeC BIOS FlashBack cancelación de ruido twoway AI y Aura Sync,{},AMD,"['Motherboards-Components', 'Motherboards', 'CSM']",https://www.asus.com/ar/motherboards-components/motherboards/csm/prime-b650m-a-ax6-ii-csm/,https://dlcdnwebimgs.asus.com/gain/0e107cc1-eae7-4bff-986b-4b34a00d85d8/w185,25412,3.814621212121212
PRIME B650M-A II,ASUS,828822.0,4.5,100.0,ASUS PRIME B650MA II AMD B650 Ryzen AM5 motherboard MicroATX preparada para PC avanzados con IA soporte DDR5 dos ranuras M2 LAN de 25 Gb DisplayPort HDMI VGA puertos USB 32 Gen 2 USB frontal 32 Gen 1 TipoC BIOS FlashBack Aura Sync,{},AMD,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-b650m-a-ii/,https://dlcdnwebimgs.asus.com/gain/34c6bcc3-d71b-4d9e-8ffd-e83750c33cdc/w185,22370,3.814621212121212
PRIME B650M-A II-CSM,ASUS,1311761.0,4.5,100.0,ASUS PRIME B650MA IICSM AMD B650 Ryzen AM5 motherboard MicroATX preparada para PC avanzados con IA soporte DDR5 dos ranuras M2 LAN de 25 Gb DisplayPort HDMI VGA puertos USB 32 Gen 2 USB frontal 32 Gen 1 TipoC BIOS FlashBack Aura Sync,{},AMD,"['Motherboards-Components', 'Motherboards', 'CSM']",https://www.asus.com/ar/motherboards-components/motherboards/csm/prime-b650m-a-ii-csm/,https://dlcdnwebimgs.asus.com/gain/f3797744-004a-4a9b-8893-debc2e79c5a6/w185,22376,3.814621212121212
PRIME B650M-A WIFI II,ASUS,1251532.0,4.5,100.0,ASUS PRIME B650MA WIFI II Motherboard AMD B650 Ryzen AM5 microATX preparada para IA avanzada soporte DDR5 dos ranuras M2 LAN de 25Gb WiFi 6 DisplayPortHDMI VGA puertos USB 32 Gen 2 USB 32 Gen 1 TypeC frontal BIOS FlashBack y Aura Sync,{},AMD,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-b650m-a-wifi-ii/,https://dlcdnwebimgs.asus.com/gain/79ca946c-2d29-4721-afef-c6786868766c/w185,22403,3.814621212121212
PRIME B660M-A D4,ASUS,933865.0,4.5,100.0,Motherboard Intel B660 LGA 1700 mATX con PCIe 40 dos puertos M2 Ethernet de 1Gb DisplayPort 2 HDMI USB posterior 32 Gen 2x2 TipoC USB frontal 32 Gen 1 TipoC Aura Sync,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-b660m-a-d4/,https://dlcdnwebimgs.asus.com/gain/8d9e3b62-76b3-4755-825c-f940eb1adeb6/w185,19256,3.814621212121212
PRIME B660M-K D4,ASUS,1253493.0,4.5,100.0,Motherboard Intel B660 LGA 1700 mATX con PCIe 40 dos puertos M2 DDR4 HDMI DSub Ethernet Realtek de 1Gb USB 32 Gen 1 frontal y ASUS Lighting Control,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-b660m-k-d4/,https://dlcdnwebimgs.asus.com/gain/aa0fcf7a-8c9b-4b87-8054-801b804e0d8a/w185,20278,3.814621212121212
PRIME B760-PLUS,ASUS,719216.0,4.5,100.0,Placa madre Intel B760 LGA 1700 ATX IA avanzada preparada para tu PC PCIe 50 tres ranuras PCIe 40 M2 DDR5 Ethernet Realtek de 25 Gb DisplayPort VGA HDMI SATA de 6 Gbps USB 32 Gen 2x2 TipoC USB 32 Gen 1 TipoC frontal compatibilidad con Thunderbolt USB4 Aura Sync,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-b760-plus/,https://dlcdnwebimgs.asus.com/gain/0da56daf-48a2-474b-874d-00c5ffadca54/w185,22492,3.814621212121212
PRIME B760M-A,ASUS,790129.0,4.5,100.0,Tarjeta madre Intel B760 LGA 1700 mATX IA avanzada preparada para tu PC PCIe 40 DDR5 dos ranuras M2 Ethernet Realtek de 25 Gb DisplayPort HDMI dual SATA de 6 Gbps USB 32 Gen 2 trasero USB 32 Gen 1 TipoC frontal Aura Sync,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-b760m-a/,https://dlcdnwebimgs.asus.com/gain/43eaace9-b4ac-454c-b66d-696886f12dac/w185,22541,3.814621212121212
PRIME B760M-A AX6 II,ASUS,1295017.0,4.5,100.0,Tarjeta madre Intel B760 LGA 1700 mATX IA avanzada preparada para tu PC PCIe 40 DDR5 tres ranuras M2 Realtek 1 Gb Ethernet WiFi 6 DisplayPort HDMI SATA 6 Gbps USB trasero de 10 Gbps tipo A USB frontal de 5 Gbps tipo C Aura Sync,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-b760m-a-ax6-ii/,https://dlcdnwebimgs.asus.com/gain/47f840e6-f935-45c7-98b1-454ec5a89448/w185,26426,3.814621212121212
PRIME B760M-A D4,ASUS,988284.0,4.5,100.0,Tarjeta madre Intel B760 LGA 1700 mATX IA avanzada preparada para tu PC PCIe 40 dos ranuras M2 Ethernet Realtek de 25 Gb WiFi 6 DisplayPort HDMI dual SATA 6 Gbps USB 32 Gen 2 trasero USB 32 Gen 1 TipoC frontal Aura Sync,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-b760m-a-d4/,https://dlcdnwebimgs.asus.com/gain/48925aaa-88fd-4f69-9e73-3598a9c6fb1b/w185,22350,3.814621212121212
PRIME B760M-A D4-CSM,ASUS,754293.0,4.5,100.0,Tarjeta madre Intel B760 LGA 1700 mATX IA avanzada preparada para tu PC PCIe 40 dos ranuras M2 Ethernet Realtek de 25 Gb WiFi 6 DisplayPort HDMI dual SATA 6 Gbps USB 32 Gen 2 trasero USB 32 Gen 1 TipoC frontal Aura Sync,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-b760m-a-d4-csm/,https://dlcdnwebimgs.asus.com/gain/9c2ea59d-7564-4b22-9398-49737cd531ef/w185,22354,3.814621212121212
PRIME B760M-A WIFI D4,ASUS,760365.0,4.5,100.0,Tarjeta madre Intel B760 LGA 1700 mATX IA avanzada preparada para tu PC PCIe 40 dos ranuras M2 Ethernet Realtek de 25 Gb WiFi 6 DisplayPort HDMI dual SATA 6 Gbps USB 32 Gen 2 trasero USB 32 Gen 1 TipoC frontal Aura Sync,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-b760m-a-wifi-d4/,https://dlcdnwebimgs.asus.com/gain/43e9c0fd-f9b4-4e45-9bdf-f14495af40b7/w185,22276,3.814621212121212
PRIME B760M-A-CSM,ASUS,1245125.0,4.5,100.0,Tarjeta madre Intel B760 LGA 1700 mATX IA avanzada preparada para tu PC PCIe 40 DDR5 dos ranuras M2 Ethernet Realtek de 25 Gb DisplayPort HDMI dual SATA de 6 Gbps USB 32 Gen 2 trasero USB 32 Gen 1 TipoC frontal Aura Sync,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-b760m-a-csm/,https://dlcdnwebimgs.asus.com/gain/c064d96c-5695-400b-bf0d-d07c05dfed21/w185,22539,3.814621212121212
PRIME B840-PLUS WIFI,ASUS,989917.0,4.5,100.0,Motherboard AMD B840 ATX con DDR5 preparada para PCIe 40 tres ranuras M2 WiFi 6E Realtek 25Gb Ethernet DisplayPort HDMI soporte para USB 10Gbps Tipo A y Tipo C posterior BIOS FlashBack Aura Sync,{},AMD,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-b840-plus-wifi/,https://dlcdnwebimgs.asus.com/gain/057801f1-8404-46c7-a497-5201c6bb817a/w185,30799,3.814621212121212
PRIME B840M-A,ASUS,1038220.0,4.5,100.0,Motherboard AMD B840 Socket AM5 microATX preparada para Advanced AI PCready DDR5 preparada para PCIe 40 tres ranuras M2 Realtek 25Gb Ethernet Dual DisplayPort HDMI USB 5Gbps Tipo C posterior y frontal BIOS FlashBack Aura Sync,{},AMD,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-b840m-a/,https://dlcdnwebimgs.asus.com/gain/e6c4040a-4201-4e31-ba16-7c56fa8696b8/w185,30829,3.814621212121212
PRIME B840M-A WIFI,ASUS,1216551.0,4.5,100.0,Motherboard AMD B840 Socket AM5 microATX preparada para Advanced AI PC DDR5 preparada para PCIe 40 tres ranuras M2 WiFi 6E QAntenna Realtek 25Gb Ethernet Dual DisplayPort HDMI USB 5Gbps Tipo C posterior y frontal BIOS FlashBack Aura Sync,{},AMD,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-b840m-a-wifi/,https://dlcdnwebimgs.asus.com/gain/8f19c569-0ee9-4a97-96e9-bb38d082087b/w185,30824,3.814621212121212
PRIME B840M-A-CSM,ASUS,1333365.0,4.5,100.0,Motherboard AMD B840 Socket AM5 microATX preparada para Advanced AI PC DDR5 preparada para PCIe 40 tres ranuras M2 Realtek 25Gb Ethernet Dual DisplayPort HDMI USB 5Gbps Tipo C posterior y frontal BIOS FlashBack Aura Sync,{},AMD,"['Motherboards-Components', 'Motherboards', 'CSM']",https://www.asus.com/ar/motherboards-components/motherboards/csm/prime-b840m-a-csm/,https://dlcdnwebimgs.asus.com/gain/e6c4040a-4201-4e31-ba16-7c56fa8696b8/w185,30830,3.814621212121212
PRIME B860-PLUS WIFI,ASUS,1125858.0,4.5,100.0,Placa madre Intel B860 LGA 1851 ATX preparada para PCs con IA avanzada 8111 80A DrMOS fases de potencia ranuras DDR5 PCIe 50 x16 SafeSlot DisplayPort HDMI puerto USB 20Gbps puerto USB 5Gbps TipoC en el panel frontal x2 ranuras M2 WiFi 6E con QAntenna Realtek 25Gb Ethernet protección de ES premontada,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-b860-plus-wifi/,https://dlcdnwebimgs.asus.com/gain/ffe2dcbc-7f15-4bf4-b9ce-3f9ca09b5c4a/w185,30844,3.814621212121212
PRIME B860M-A,ASUS,1017638.0,4.5,100.0,Placa madre Intel B860 LGA 1851 mATX preparada para PCs con IA avanzada 7111 80A fases de potencia DrMOS memoria DDR5 ranura PCIe 50 x16 dual DisplayPort HDMI puerto USB 20Gbps TipoC trasero puerto USB 10Gbps TipoC en el panel frontal dos ranuras M2 Realtek 25Gb Ethernet SATA 6 Gbps protección de ES premontada Aura Sync,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-b860m-a/,https://dlcdnwebimgs.asus.com/gain/3b29e1c6-d887-4694-a247-a08b81eb5657/w185,30841,3.814621212121212
PRIME GeForce RTX™ 4070 SUPER 12GB GDDR6X OC Edition,ASUS,1070010.0,4.5,100.0,La ASUS Prime GeForce RTX 4070 SUPER OC Edition 12GB GDDR6X preparada para SFF cuenta con tres ventiladores en una estética elegante con diseño de ventilador Axialtech para una amplia compatibilidad con montajes de PC,{},NVIDIA,"['Motherboards-Components', 'Graphics-Cards', 'PRIME']",https://www.asus.com/ar/motherboards-components/graphics-cards/prime/prime-rtx4070s-o12g/,https://dlcdnwebimgs.asus.com/gain/c55f394f-0132-443c-b84b-0150fdb40698/w185,26470,3.814621212121212
PRIME H610I-PLUS D4-CSM,ASUS,760672.0,4.5,100.0,Intel H610 LGA 1700 MiniITX motherboard M2 DDR4 3200MHz HDMIDSUB USB 32 Gen 1 ports SATA 6 Gbps COM header Monoout header with Amp IC,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-h610i-plus-d4-csm/,https://dlcdnwebimgs.asus.com/gain/af75ce52-a590-4ddf-8ef3-c0d73da94368/w185,20769,3.814621212121212
PRIME H610M-A,ASUS,1216687.0,4.5,100.0,Tarjeta madre Intel H610 LGA 1700 mATX con DDR5 dos ranuras M2 Intel 1Gb Ethernet DisplayPort HDMI VGA puertos USB 32 Gen 2 conectores direccionables Gen 2 y Aura Sync,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-h610m-a/,https://dlcdnwebimgs.asus.com/gain/ae9c5236-9d7c-4933-9991-201309d8a110/w185,23716,3.814621212121212
PRIME H610M-A-CSM,ASUS,1313163.0,4.5,100.0,Tarjeta madre Intel H610 LGA 1700 mATX con DDR5 dos ranuras M2 Intel 1Gb Ethernet DisplayPort HDMI VGA puertos USB 32 Gen 2 cabezales direccionables Gen 2 y Aura Sync,{},Intel,"['Motherboards-Components', 'Motherboards', 'CSM']",https://www.asus.com/ar/motherboards-components/motherboards/csm/prime-h610m-a-csm/,https://dlcdnwebimgs.asus.com/gain/ae9c5236-9d7c-4933-9991-201309d8a110/w185,23797,3.814621212121212
PRIME H610M-K D4,ASUS,1268908.0,4.5,100.0,Tarjeta madre Intel H610 LGA 1700 micATX DDR4 PCIe 40 ranura M2 Realtek 1 Gb Ethernet HDMIDSub puertos USB 32 Gen 1 SATA 6 Gbps cabecera COM cabecera RGB y 5X PROTECTION III,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-h610m-k-d4/,https://dlcdnwebimgs.asus.com/gain/2fd65e16-7cf6-4cf7-aa38-aae547279334/w185,20283,3.814621212121212
PRIME H610M-K D4-CSM,ASUS,739223.0,4.5,100.0,Tarjeta madre Intel H610 LGA 1700 micATX DDR4 PCIe 40 ranura M2 Realtek 1 Gb Ethernet HDMIDSub puertos USB 32 Gen 1 SATA 6 Gbps cabecera COM cabecera RGB y 5X PROTECTION III,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-h610m-k-d4-csm/,https://dlcdnwebimgs.asus.com/gain/8e9f3042-c65a-4394-bd5e-b68925ad605a/w185,20289,3.814621212121212
PRIME H810M-E,ASUS,746445.0,4.5,100.0,Intel H810 placa base microATX con socket LGA1851 lista para PC con IA avanzada ranuras DDR5 PCIe 40 2 x DisplayPort HDMI USB trasero de 5Gbps USB frontal de 5Gbps TipoC 2 ranuras M2 Ethernet Realtek de 1Gb Aura Sync,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-h810m-e/,https://dlcdnwebimgs.asus.com/gain/97bbcf57-f98f-4b44-aa09-370269484049/w185,32355,3.814621212121212
PRIME X670-P,ASUS,1304962.0,4.5,100.0,Motherboard ATX AMD X670 Ryzen AM5 preparada para PC con IA Avanzada soporte de almacenamiento PCIe 50 tres ranuras M2 122 DrMOS DDR5 HDMI DisplayPort Ethernet 25Gb USB 32 Gen 2x2 TypeC USB 32 Gen 1 TypeC frontal BIOS FlashBack SATA 6 Gbps soporte USB4,{},AMD,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-x670-p/,https://dlcdnwebimgs.asus.com/gain/a133296f-68ff-4128-9977-57727cd3c94e/w185,21006,3.814621212121212
PRIME X670-P WIFI,ASUS,807129.0,4.5,100.0,Motherboard ATX AMD X670 Ryzen AM5 preparada para PC con IA avanzada soporte PCIe 50 para almacenamiento tres ranuras M2 122 DrMOS DDR5 HDMI DisplayPort Ethernet 25Gb WiFi 6 USB 32 Gen 2x2 TipoC USB 32 Gen 1 TipoC frontal BIOS FlashBack SATA 6 Gbps soporte USB4,{},AMD,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-x670-p-wifi/,https://dlcdnwebimgs.asus.com/gain/51c4150a-fa3c-4a4d-aa6a-6cf3e66b9811/w185,21003,3.814621212121212
PRIME X670E-PRO WIFI,ASUS,1317614.0,4.5,100.0,Motherboard ATX AMD X670E Ryzen AM5 preparada para PC con IA avanzada PCIe 50 cuatro ranuras M2 142 fases de alimentación DDR5 HDMI DisplayPort Ethernet 25 Gb USB 32 Gen 2x2 TipoC USB 32 Gen 2 TipoC frontal soporte USB4 e iluminación RGB Aura Sync,{},AMD,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-x670e-pro-wifi/,https://dlcdnwebimgs.asus.com/gain/25c02cba-dbea-4503-bbce-71c132348f06/w185,21002,3.814621212121212
PRIME X870-P WIFI,ASUS,1160825.0,4.5,100.0,Motherboard AMD X870 Socket AM5 ATX lista para PCs avanzadas con IA con diseño de alimentación 1421 DrMOS ranura PCIe 50 x16 con soporte completo para tarjetas gráficas de próxima generación ranuras DDR5 cuatro ranuras M2 WiFi 7 Ethernet Realtek de 25 Gb USB de 40 Gbps HDMI USB de 10 Gbps TipoA conector USB frontal de 10 Gbps TipoC puertos SATA de 6 Gbps cabezal USB de 5 Gbps y iluminación RGB Aura Sync,{},AMD,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-x870-p-wifi/,https://dlcdnwebimgs.asus.com/gain/64c2d66b-18b4-4df7-90ac-3e67a4255f8e/w185,28586,3.814621212121212
PRIME Z690-A,ASUS,1185380.0,4.5,100.0,Motherboard Intel Z690 LGA 1700 ATX con PCIe 50 DDR5 cuatro puertos M2 16 1 fases de poder DrMOS DDR5 HDMI DisplayPort Ethernet de 25 Gb USB 32 Gen 2x2 TipoC USB 32 Gen 2 TipoC frontal Thunderbolt 4 e iluminación Aura Sync RGB,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-z690-a/,https://dlcdnwebimgs.asus.com/gain/36e07492-4808-4066-8f4a-0b454ca0a1ef/w185,19159,3.814621212121212
PRIME Z790-A WIFI,ASUS,1268549.0,4.5,100.0,Tarjeta madre ATX Intel Z790 LGA 1700 compatible con PC con IA avanzada cuatro ranuras M2 161 DrMOS DDR5 Intel WIFI 6E LAN de 25 Gb HDMI DP USB 32 Gen 2x2 TipoC USB 32 Gen 2 TipoC frontal compatibilidad con Thunderbolt USB4,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-z790-a-wifi/,https://dlcdnwebimgs.asus.com/gain/5bc8ad71-902a-4879-9ab4-9e93f784ef45/w185,21090,3.814621212121212
PRIME Z790-P,ASUS,959241.0,4.5,100.0,Tarjeta madre ATX Intel Z790 LGA 1700 IA avanzada preparada para tu PC tres ranuras M2 141 DrMOS DDR5 Realtek 25 Gb LAN HDMI DP USB 32 Gen 2x2 TipoC USB 32 Gen 2 TipoC frontal compatibilidad con Thunderbolt USB4 Aura Sync,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-z790-p/,https://dlcdnwebimgs.asus.com/gain/43e53de1-895e-4af8-be66-fa3c8d0db8d9/w185,21104,3.814621212121212
PRIME Z790-P D4,ASUS,696833.0,4.5,100.0,Tarjeta madre ATX Intel Z790 LGA 1700 IA avanzada preparada para tu PC tres ranuras M2 141 DrMOS DDR4 Realtek 25Gb Ethernet HDMI DP USB 32 Gen 2x2 TipoC USB 32 Gen 2 TipoC frontal compatibilidad con Thunderbolt USB4 Aura Sync,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-z790-p-d4/,https://dlcdnwebimgs.asus.com/gain/2ee90940-4f54-4a59-91a8-f83a7e3bda08/w185,21106,3.814621212121212
PRIME Z790-P WIFI,ASUS,847861.0,4.5,100.0,Tarjeta madre ATX Intel Z790 LGA 1700 IA avanzada preparada para tu PC tres ranuras M2 141 DrMOS DDR5 Intel WIFI 6 Realtek 25 Gb LAN HDMI DP USB 32 Gen 2x2 TipoC USB 32 Gen 2 TipoC frontal compatibilidad con Thunderbolt USB4 Aura Sync,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-z790-p-wifi/,https://dlcdnwebimgs.asus.com/gain/37bbb2b4-b916-4170-9644-ff2aa0e0a253/w185,21103,3.814621212121212
PRIME Z790M-PLUS,ASUS,738066.0,4.5,100.0,Tarjeta madre Intel Z790 LGA 1700 mATX IA avanzada preparada para tu PC tres ranuras M2 101 DrMOS DDR5 Intel 1 Gb LAN HDMI DP USB 32 Gen 2x2 TipoC USB 32 Gen 1 TipoC frontal compatibilidad con Thunderbolt USB4 Aura Sync,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-z790m-plus/,https://dlcdnwebimgs.asus.com/gain/52841042-cf69-4e1e-9e76-ae5be4f684f5/w185,22407,3.814621212121212
PRIME Z890-P WIFI,ASUS,1230875.0,4.5,100.0,Tarjeta madre ATX Intel Z890 LGA 1851 compatible con PC con IA avanzada 14121 fases de poder DrMOS de 80 A ranura PCIe 50 x16 con soporte completo para tarjetas gráficas de última generación ranuras DDR5 cuatro ranuras M2 WiFi 7 Ethernet Realtek de 25 Gb DisplayPort HDMI puerto Thunderbolt 4 USB TypeC puerto USB TypeC de 10 Gbps en el panel frontal Aura Sync,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-z890-p-wifi/,https://dlcdnwebimgs.asus.com/gain/755af9c8-c0ab-4640-9fe1-44545958537a/w185,29668,3.814621212121212
PRIME Z890M-PLUS WIFI,ASUS,890604.0,4.5,100.0,Tarjeta madre Intel Z890 LGA 1851 mATX Advanced AI PCready 10121 fases de poder DrMOS de 80 A ranuras DDR5 PCIe 50 x16 SafeSlot y soporte completo para tarjetas gráficas de última generación DisplayPort HDMI puerto USB de 20 Gbps compatible con salida de video DisplayPort puerto USB de 5 Gbps tipo C en el panel frontal 3 ranuras M2 WiFi 7 con QAntenna Realtek 25 Gb Ethernet protector de ES premontado BIOS FlashBack Aura Sync,{},Intel,"['Motherboards-Components', 'Motherboards', 'PRIME']",https://www.asus.com/ar/motherboards-components/motherboards/prime/prime-z890m-plus-wifi/,https://dlcdnwebimgs.asus.com/gain/5625b742-4b7f-484f-befa-298662e13f68/w185,29692,3.814621212121212
